file,n_bar,piano,percussion,organ,guitar,bass,strings,ensemble,brass,reed,pipe,synth-lead,synth-pad,synth-effects,ethnic,percussive,sound-effects,drums,genre,style
93b3640f78d2376ef65da6f05c7e35e7.mid,81,0,0,331,900,1269,0,407,200,0,0,1105,723,0,0,0,0,2184,Country,-
d5d9ea96eebff486b1ff79de67c23876.mid,81,1503,0,0,179,382,0,645,132,0,0,0,0,1611,0,0,0,3602,RnB,Hip_Hop_Rap
494bff06f418eb80e67e3170db86bd81.mid,81,0,0,0,2865,1361,0,0,0,0,0,0,0,0,0,0,0,1630,Electronic,-
faf81d2a62a1119ccce24ed65b4fc608.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
aa92cd8ebcc77decb84b0da06f84114b.mid,81,2476,120,596,3987,514,0,1005,0,0,615,0,0,0,0,0,0,2670,Country,Country_Traditional
a3e63402e92ad6b88a62d2b7d77649d5.mid,81,0,0,470,2168,1035,0,246,0,0,476,0,0,0,0,0,0,2073,-,-
c430a26ed0f2da3553cfeeaaa8211312.mid,81,383,390,0,0,0,629,1057,0,103,0,0,281,403,0,0,0,139,-,-
96751bca5cb06ce16b1f01c09264000d.mid,81,832,536,0,774,403,0,818,0,0,0,0,0,0,0,0,0,2486,Country,Country_Traditional
7a00abfe35bc33d491af476f62406c4d.mid,81,1501,0,0,224,398,0,881,0,0,0,0,0,164,1543,0,0,3187,Electronic,-
8213e199e5efaa86293daa609ac65c27.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
fc82f780ffe9ad0f40d20bfc31f2219a.mid,81,2278,0,0,936,732,0,644,0,96,0,0,0,0,0,0,0,2972,-,-
2b75bf9f44fd94fb2101e8376905f545.mid,81,1354,890,0,0,0,0,757,473,0,0,0,0,0,0,0,0,0,-,-
01605a1aaab44d98cd150f1dc652a430.mid,81,10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,Rap,-
ec37629cf1e9c63d2a35576bd84420c0.mid,81,1501,0,0,224,398,0,881,0,0,0,0,0,164,1543,0,0,3187,Electronic,-
1a596a992c4655b23fba5fb0bf7abbee.mid,81,1745,0,0,168,531,517,260,0,0,647,111,0,87,0,87,0,1492,Pop_Rock,-
436b8508f44394ab47ac131351cc6e70.mid,81,782,0,0,212,566,0,268,0,594,0,0,250,0,0,0,0,3718,Folk,Pop_Contemporary
eabea056d89b29de05a2f601adb4819c.mid,81,1756,0,0,0,713,0,336,0,0,137,0,0,0,0,0,0,1641,-,-
6ec1a9b5ed2a0c2062324f43e743bce4.mid,81,1246,0,0,2207,293,0,546,0,0,0,0,0,83,0,0,0,0,-,-
6ed5cc61558b48b729ef79fff48e61eb.mid,81,377,0,0,2298,956,0,642,0,0,0,0,476,0,0,0,83,1879,-,-
bca8021bb4bf3e67c0c5008651a9f130.mid,81,0,0,0,2509,729,0,699,0,0,0,0,0,0,0,0,0,3534,Pop_Rock,Pop_Contemporary
850f089501e6cf79d37225073f87101b.mid,81,0,0,578,3954,670,0,0,0,0,0,0,0,0,0,122,0,1998,-,-
72515f606736c72166c782884b400992.mid,81,0,0,0,5278,592,508,0,0,0,0,0,0,0,0,0,0,1351,Pop_Rock,Metal_Alternative
a3a3f63f4279dd092cf3c1ff2d0676de.mid,81,1374,0,258,2486,818,0,0,0,0,1118,0,0,0,0,0,0,2212,-,-
29a7fc587b3664e956203120bf87a4d6.mid,81,741,0,96,1263,357,0,603,0,0,620,0,0,0,0,365,0,3363,Pop_Rock,Rock_Contemporary
a253390f2853022aaf38991f68c6669b.mid,81,0,0,0,0,105,0,504,0,0,0,0,0,0,0,127,0,2454,Pop_Rock,-
726a8609f829174ae6c57063afc2af15.mid,81,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,85,0,Jazz,Jazz_Classic
f2744944a73fc8b8a93b79d25f199407.mid,81,2170,0,0,3014,1219,0,921,740,574,0,0,0,0,0,0,0,4127,-,-
d5671b2f94b8d41849702d5898239e31.mid,81,1864,0,0,0,439,222,198,0,0,0,0,0,0,0,0,0,1094,-,-
8918be0e5ef289ba4957a267949bbfee.mid,81,1160,0,0,1241,624,321,325,0,0,0,0,0,0,0,0,0,1740,-,-
cd1d56fac7d4da3a3932b4095c084ab6.mid,81,163,0,0,535,1978,0,289,164,0,0,474,0,0,415,0,0,3792,-,-
abe9e8841ba11d4898f8056fd7b300a0.mid,81,1927,0,0,0,472,0,0,0,0,0,0,567,0,0,0,0,861,-,-
32e68502fb09630086dd611147fdd725.mid,81,149,0,0,4090,771,0,207,0,0,0,0,0,0,0,0,0,2463,-,-
53fe908ee0d1bcfcaa9b6fdb71f3125b.mid,81,1619,0,591,3675,674,0,830,0,0,0,0,0,0,0,0,84,5782,Pop_Rock,Pop_Contemporary
072d223fb0a84c0dedf0eb3daa021681.mid,81,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
81d1f075e1f6f3b9e14ed638880a58b6.mid,81,0,0,0,0,1235,0,0,135,0,0,1285,0,0,0,0,0,1775,-,-
ea4cebd64ee753d51fc5ec71e7479152.mid,81,1330,0,0,379,680,0,111,0,0,503,0,0,0,0,0,0,887,-,-
5f7133bc02f1610479fafe2a6e15973f.mid,81,0,345,0,1475,777,0,0,0,0,0,523,329,0,0,0,0,1906,-,-
bc518a17dfbae015d630e8555ceb2f9b.mid,81,511,0,0,2493,807,355,1045,0,0,841,0,0,0,0,83,0,2485,Pop_Rock,Dance
f31f737fcc16dc831d78e6708c3c8679.mid,81,1174,0,0,1840,1008,0,0,0,0,0,0,0,0,0,0,0,1790,Pop_Rock,Rock_Hard
8d1ccf5721e8c0270aa231c1d79793eb.mid,81,0,0,599,2220,663,0,0,0,439,0,0,0,0,0,0,0,1465,-,-
11c3baea99517323e316415ac5820016.mid,81,1942,0,679,1754,1105,0,0,662,0,0,0,0,0,93,0,0,1564,Pop_Rock,Rock_Hard
541ed2c6259e6b5ba9913fc37b9d8212.mid,81,0,0,0,7555,1103,0,0,0,0,0,0,0,0,0,0,0,1801,Pop_Rock,Rock_Contemporary
3e3359e290de5a6d33f6439daa6a1f80.mid,81,1487,0,0,0,748,2389,921,0,0,0,0,0,0,0,0,0,187,-,-
fd41ce6e038c9a2d831adf0898f959dd.mid,81,1363,0,0,1664,613,0,672,97,624,350,706,0,0,0,0,0,3752,Country,-
c74fdd75421406cb723468a715ea59bc.mid,81,163,0,0,535,1978,0,289,164,0,0,474,0,0,415,0,0,3792,-,-
1b73dbd0415c2d21375879be32eda49a.mid,81,999,0,322,718,609,0,679,299,0,0,777,273,0,0,0,0,2533,Pop_Rock,Metal_Alternative
eb0c65821b887df5afc47e996ecb95a5.mid,81,0,696,0,2860,588,0,0,0,0,0,0,0,0,0,0,0,1476,-,-
6ef53ab16c897e6842cdee989b67f54a.mid,81,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
8d0cedfe62938f3191325be24192ebc7.mid,81,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,RnB,Dance
ae085e42bd418efe8f39708a4d405f80.mid,81,2295,698,105,2887,991,0,1367,0,706,0,0,212,0,0,0,0,3537,-,-
a07bd032015d4c73c25386775f492e60.mid,81,658,0,0,1529,970,0,634,592,0,266,0,0,0,0,0,0,3669,-,-
36d2bab96fff07c32a349bbe4ba98f25.mid,81,6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019,-,-
123d1ec5f06ec44e9ec4156086d2fd42.mid,81,1482,0,0,224,416,0,885,0,0,0,0,0,164,1543,0,0,3187,-,-
d00d4f9c0f1a1b383215ecddaf07a508.mid,81,1927,0,0,0,472,0,0,0,0,0,0,567,0,0,0,0,861,-,-
6819bf9f959fb08266b3da11b710afd9.mid,81,172,117,0,1881,547,0,752,0,1077,336,0,0,0,0,99,0,1487,Country,Country_Traditional
b3085faf4d645bd93cb9f908c36a1a4a.mid,81,2097,0,0,2047,555,0,491,0,0,688,0,0,0,0,87,0,1713,Pop_Rock,Pop_Contemporary
d1e334e8c0d37c0e57449deccd03e0c9.mid,81,0,0,331,0,1270,0,1219,200,0,0,1115,737,0,0,0,0,2301,-,-
fed47ed316c08c2360ced83ee598cd93.mid,81,953,0,0,0,560,0,1354,0,100,623,0,0,145,0,0,0,2697,-,-
8977a6add1cd78783b910b642137362c.mid,81,817,0,0,1635,712,1329,1699,0,755,0,0,0,0,0,0,0,1761,-,-
af567e490d7c56f4f34b4c57171bd07b.mid,81,2169,0,0,4509,582,0,1144,0,0,756,0,89,0,0,0,85,6107,Pop_Rock,Pop_Contemporary
756cbfd7d621c86f4a18823f9fccf8f8.mid,81,827,91,0,119,428,0,747,0,0,552,0,187,0,0,0,0,2228,-,-
54f4d19f94630d3741007185badc5de3.mid,81,953,0,0,0,560,0,1354,0,100,623,0,0,145,0,0,0,2697,-,-
46bd346bc927591b4f40e7a25220590c.mid,81,1501,0,0,224,398,0,881,0,0,0,0,0,164,1543,0,0,3187,Electronic,-
9a9113d4b076814e2250d96bd1ed5ba3.mid,81,0,0,0,885,632,0,631,0,0,0,0,0,0,0,0,0,3106,-,-
3d2176b0b8cc7a0e7ccd4f4a49a34f0a.mid,81,0,0,331,0,1270,0,1219,200,0,0,1115,737,0,0,0,0,2305,-,-
938474d50a34deb430b313e64fcfd200.mid,81,0,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,2371,-,-
df648c34dd4525bc1f294c90c0bc7745.mid,81,1885,0,0,609,858,457,175,0,0,0,0,0,0,0,0,0,2504,-,-
1676a673f94ca84273cff19e28149400.mid,81,465,381,0,0,609,0,271,571,0,0,209,0,0,0,0,0,1298,-,-
54f1eda81396b295fa39983077eb4e8e.mid,81,351,0,1566,0,741,0,495,1028,0,1603,0,143,0,0,0,0,2533,-,-
e75f79be1296677b938ff8d427667a44.mid,81,3134,129,0,5653,1001,548,1801,1142,0,0,0,0,0,0,0,0,3706,Pop_Rock,Electronica
386941dfeaeb611dc5aa9c4243d7b3dc.mid,81,953,0,0,0,560,623,1354,0,100,0,0,0,145,0,0,0,2697,-,-
9db4002acde8b7da7ab85f4e2efcb2ab.mid,81,271,0,139,4555,703,0,0,0,648,0,0,0,0,0,0,0,2585,-,-
530cef3136eb4b1e8d8d65c1e555312f.mid,81,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
f1b8d22fb3c4ffc06013690e79dd00a8.mid,81,1261,136,0,0,846,87,258,507,0,739,0,0,0,0,0,0,1590,-,-
902281caab987008419a797de7cf44cd.mid,81,1988,0,0,961,574,0,0,578,0,165,0,0,0,0,0,0,1940,-,-
1eea524fd47c14d25e1e1096eaa21a99.mid,81,3018,0,0,1222,807,0,621,0,291,0,0,0,0,0,0,0,2989,Pop_Rock,-
fd374e545f28cbf3edf1711327a77efb.mid,81,2704,0,0,0,643,0,612,0,0,0,0,0,0,0,0,0,1860,Country,-
dfea6fd75926c571a87db789280d059d.mid,81,935,0,0,1475,714,0,0,0,0,0,0,2258,0,0,0,0,2557,-,-
72c16c89bd37237400f39e2301d5a60f.mid,81,1467,0,0,247,672,0,437,0,316,0,0,0,0,0,108,101,1218,-,-
6705f4ec006de1576a779bcdfa26655d.mid,81,1575,0,0,729,319,0,319,0,792,0,0,0,0,0,0,88,1285,Latin,Pop_Latin
40ce991b9839ffda908f60627578ce34.mid,81,271,0,139,4567,703,0,0,0,648,0,0,0,0,0,0,0,2585,-,-
81ca91158162ae3e73b5dfce13b7bf32.mid,81,522,215,0,0,88,297,5037,2355,1091,1689,0,0,0,0,0,0,1977,Stage ,-
619e10fb30875fcdecf7182a359c18d1.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
eed9bdcd98e9194ca5611a6049fe2d70.mid,81,0,0,0,2831,796,0,0,0,0,0,0,0,91,0,0,0,2008,-,-
036a6d1c48722eede188541670e00465.mid,81,383,390,0,0,0,629,1057,0,103,0,0,283,427,0,0,0,139,-,-
eb8774f8a5b6df9c60d9c363ec75a377.mid,81,2311,0,0,4569,551,0,466,0,0,0,0,552,0,0,0,0,2295,New Age,Electronica
73b1f283411ee93db68bf13576f30f5e.mid,81,0,0,0,284,860,0,605,0,0,373,0,0,0,0,0,0,1540,-,-
fd131421acc6d165e2154b9208b56e8d.mid,81,114,0,0,1908,1025,0,153,0,0,0,589,0,0,0,0,0,1828,-,-
1c73c16e127c500d7c7355fd4728e10e.mid,81,1221,0,122,418,743,0,336,748,0,0,0,257,0,0,89,0,2839,-,-
5bd72f280cf690d8c3e39b14bc7af9bd.mid,81,0,0,331,900,1269,0,407,200,0,0,1105,723,0,0,0,0,2188,-,-
faf12aa22cb8c1e2b796ec4a637fd726.mid,81,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
e1de1498dd122432c5431d741072d6d7.mid,81,0,0,0,5716,392,0,0,0,0,0,0,0,0,0,0,0,1201,Pop_Rock,Rock_Contemporary
38d0a5bab346de74db1b909e05b7bf22.mid,81,1012,0,0,0,0,137,0,0,0,288,0,625,572,0,464,110,0,RnB,Hip_Hop_Rap
c5e9cfc5edb5f11a241086b8437d29d6.mid,81,0,0,1051,0,0,589,298,275,389,185,145,190,0,0,0,0,1776,Jazz,-
4a06e4ed9cca55c32566d545b0f1236d.mid,81,0,0,0,0,1081,142,1131,0,0,0,999,0,0,0,0,0,1641,-,-
a298f2f5e55566982874059fe7e6368a.mid,81,2408,0,409,2986,1007,0,887,0,0,0,0,0,0,0,0,0,850,-,-
10288ea8e07b70c17f872fda82b94330.mid,81,935,0,0,1475,714,0,0,0,0,0,0,2258,0,0,0,0,2557,-,-
7a88cafce15316ef54c890f3e1f49f2d.mid,81,1246,0,0,2207,293,0,546,0,0,0,0,0,83,0,0,0,0,-,-
89ac5b8501d88fb177a87036ced50d8b.mid,81,1265,0,0,2952,1048,0,361,0,0,0,0,0,0,281,0,0,3785,-,-
a3e497910670d330ae1e8fe8246d2a4c.mid,81,1351,0,0,0,667,0,552,0,0,684,0,0,0,0,0,0,1996,-,-
64769962c2b4422428e20824327b1343.mid,81,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin,Pop_Latin
c7e753b9c4bdeee82f1b172ffb3141a1.mid,81,134,172,172,1165,751,0,468,0,527,0,0,0,0,0,0,0,2621,-,-
815d37ce25c81acde2f054a7ad4f47a3.mid,81,2078,0,612,1020,968,0,411,0,0,0,0,0,0,0,0,0,1988,-,-
f843eddd673290a9e9179c5c038545b1.mid,81,1269,0,0,409,873,0,338,0,1043,0,0,110,106,0,93,89,2295,Pop_Rock,-
00eb644b6b9775d1c84af95ff2c9901c.mid,81,1160,0,0,1241,624,321,325,0,0,0,0,0,0,0,0,0,1740,-,-
8b8ce3aa52d98af47d044aad1e6944ad.mid,81,0,0,0,0,588,0,2128,0,0,0,0,0,0,0,0,0,3399,-,-
885eaba2c5461e4b971de49e13521f4d.mid,81,2170,0,0,3014,1219,0,921,740,574,0,0,0,0,0,0,0,4127,-,-
e874d329e6939709eba47a014913e6c9.mid,81,1245,0,0,1328,468,0,742,0,615,0,0,0,0,0,0,0,3903,-,-
8bf2876fccf4a517774b16fe8954e066.mid,81,0,0,0,2434,0,133,261,0,0,477,0,0,0,0,0,0,0,-,-
3644389154e8f9d9d8f71b29a4d13df0.mid,81,2408,0,409,2986,1007,0,887,0,0,0,0,0,0,0,0,0,850,-,-
29a751c14d1618e3edd3ba6c6ccfa6af.mid,81,427,5507,0,1574,1052,349,84,0,0,0,1509,101,131,0,84,0,3374,Pop_Rock,Pop_Indie
c24989559d170135b9c6546d1d2df20b.mid,81,935,0,0,1475,714,0,0,0,0,0,0,2258,0,0,0,0,2564,-,-
8a44368ae3bfe7ca38a8c3831695b70e.mid,81,1155,0,0,6573,847,0,136,530,0,0,921,0,0,0,0,882,4104,-,-
acf2269c08a833ca3f81d600427f6da7.mid,81,0,0,0,284,860,0,605,0,0,373,0,0,0,0,0,0,1540,-,-
164e8c8be92c49f30e7379afaf1cbe71.mid,81,0,0,377,2742,445,116,419,0,890,0,0,102,0,0,134,0,1489,Pop_Rock,Rock_College
0108be6a5aad5d79884fcb3385d9d096.mid,81,0,0,302,181,541,0,0,0,0,0,236,0,0,160,0,0,1597,-,-
ef8753d2337e3a2ad1f467809c45e8f6.mid,81,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,-,-
1c1acfbfdf97bec31d2019bb1ab0a7c0.mid,81,0,0,0,0,1081,142,1131,0,0,0,999,0,0,0,0,0,1641,-,-
2c1a0c64f45bff03cfcae6a6f76b3e45.mid,81,453,0,480,1270,599,0,326,0,0,0,0,0,0,0,0,0,1751,Pop_Rock,Rock_Contemporary
73ce05d16899a0654f73a2f97334759d.mid,81,917,0,0,2471,659,0,1660,0,0,932,0,85,0,0,0,0,5066,Pop_Rock,Pop_Contemporary
e8ddd7b237b69782de96abf588a0d198.mid,81,1878,0,0,2738,0,0,0,0,0,0,0,0,0,0,0,0,1613,-,-
4784232cafe478c0d328c3661e53f0f7.mid,81,817,0,0,1635,697,706,0,0,0,755,0,0,0,0,0,0,1761,-,-
d38338fa4d635fdee2c3d741f0576db4.mid,81,1619,0,591,3675,674,0,830,0,0,0,0,0,0,0,0,84,5782,Pop_Rock,Pop_Contemporary
3f16ac918f9746a31b9d4a28d899cd46.mid,81,639,0,520,1460,738,0,0,0,0,0,0,0,0,0,0,0,2676,-,-
0172174871ebe6b5f8e3e1fde4c4e3dd.mid,81,0,0,0,0,1093,0,2652,0,0,0,0,0,0,0,0,0,1714,-,-
ac4ef9847bb696ff0054bbbe7e8f4201.mid,81,1323,0,348,1950,0,0,0,0,0,0,0,0,0,0,0,0,1860,-,-
dc16bd297c21624b491f61a98ec46801.mid,81,1745,0,0,1100,817,0,732,606,733,0,0,0,0,0,0,0,1344,-,-
8596e63851f5a9454853c070abc7cf00.mid,81,2553,0,0,161,0,0,1090,646,0,0,2226,556,0,865,992,0,4344,Pop_Rock,Pop_Contemporary
a5bae8c27538af5bdbb6c7e09dd21277.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
afd5045686a3640a2b6a378c7717a6a0.mid,81,980,0,0,4362,642,0,0,0,0,360,0,0,0,0,0,2894,2664,-,-
5769e06ddc4a046c3088052c8ea206c0.mid,81,1219,0,540,1044,923,0,0,0,123,0,0,0,0,0,0,0,3332,Latin,-
882d38bc3a427af0a885dbce1ad70b8d.mid,81,10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,-,-
4e90bb74f5e204438034ace8c355e413.mid,81,0,331,512,2805,675,0,526,0,349,0,0,0,0,0,0,0,1074,Latin,-
28ca396ea1cd4b0bb505e46562bbe700.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
e2f22b12fa386d0a4cb850b59684b2d4.mid,81,681,0,0,0,368,0,0,0,374,0,0,331,117,0,101,0,3101,-,-
97e6017b08d6c6340b2a3319f80c5bdd.mid,81,813,0,212,235,644,0,0,0,684,0,0,0,0,0,0,0,1805,Pop_Rock,Rock_Contemporary
b5bc39aee46db0e614b58ae557198a00.mid,81,1241,0,0,1041,816,0,0,669,732,0,0,0,0,0,0,0,2520,-,-
6c89c0c005bda5e4eddf74d34189662f.mid,81,0,0,0,2491,595,0,0,539,0,0,339,0,0,0,0,0,1329,-,-
b56842a39aacc8e70d954ebed3c731a0.mid,81,839,0,0,0,239,0,499,0,0,125,0,0,0,0,0,0,0,Pop_Rock,Rock_Hard
032c2037fa17eb3221da463ebb67f75b.mid,81,427,5507,0,1574,1052,349,84,0,0,0,1509,101,131,0,84,0,3374,Pop_Rock,Pop_Indie
16c06138e31105779c6d3fdf6fce00a5.mid,81,0,0,0,887,0,0,541,0,0,222,149,0,0,0,0,0,0,Pop_Rock,Experimental
89982eecb886b91dfbf76b8cd0888045.mid,81,817,0,0,1635,712,1329,1699,0,755,0,0,0,0,0,0,0,1761,-,-
bc3089977a484748f9f7167b77764fff.mid,81,1962,145,0,358,590,504,1525,0,82,759,0,377,741,0,364,92,2444,Pop_Rock,-
5c98a72258623a0d1df0ac7540686bc6.mid,81,0,0,171,2000,482,0,422,0,1372,0,0,0,0,0,0,0,3619,-,-
46eac56496c227acf5fc5c8c0b220da7.mid,81,1501,0,0,224,398,0,881,0,0,0,0,0,164,1543,0,0,3187,Electronic,-
242a8cc924bda9d3bedd30fc74621dc3.mid,81,163,0,0,535,1978,0,289,164,0,0,474,0,0,415,0,0,3792,-,-
17c7984c29a45553e39af9314b23fd5e.mid,81,3176,0,0,0,536,0,360,824,0,0,0,680,513,0,0,0,2114,-,-
8b172625d9d04cc976e4618fe87d9268.mid,81,539,0,0,0,0,2350,1118,0,0,0,0,0,0,0,0,0,0,-,-
118d30903977d7a88aa38f93efdf5c22.mid,81,0,0,331,0,1270,0,1219,200,0,0,1115,737,0,0,0,0,2305,-,-
ff3778dd750ffcd97f54d0695b373a23.mid,81,1138,0,0,1666,694,0,386,0,0,1169,0,0,110,0,0,0,1826,-,-
6cb481f6b3f0da3780864ed8c9d7aba2.mid,81,1112,0,0,1207,408,210,862,0,173,0,0,366,0,0,0,0,1333,-,-
35091f67fcace1af33b08394f4072e7e.mid,81,465,381,0,0,609,0,271,571,0,0,209,0,0,0,0,0,1298,-,-
b38177383b04a9db285c98821a057d02.mid,81,0,0,0,254,671,128,831,0,810,0,586,0,0,0,0,0,4131,-,-
b1aad21bed959a74f73046e9bbc76209.mid,81,753,0,0,2373,1215,0,0,0,0,0,0,210,0,165,0,0,0,Country,Country_Traditional
ee02a8debaabbdd8708ba476f3ba5ecd.mid,81,0,0,0,0,1081,142,1131,0,0,0,999,0,0,0,0,0,1641,-,-
a64ee36f30b9df72ba8627258c795099.mid,81,1927,0,0,0,472,0,0,0,0,0,0,567,0,0,0,0,861,Pop_Rock,-
34894ae48fa0b720c96e1f3df4f36646.mid,81,1285,0,551,4178,844,0,1120,0,0,0,0,0,189,0,0,0,3576,Latin,Pop_Latin
95be6ec14abbb6120592e65216445f8e.mid,81,108,0,0,1665,625,401,401,0,0,0,584,0,0,0,0,0,3092,-,-
c72d75bb50b35d5cc276bd4b0eb7948e.mid,81,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz,-
2e4701d0e616fb79fa35dd2ba6eaf74d.mid,81,0,0,0,907,303,0,0,0,0,0,482,353,0,0,0,0,1360,-,-
da2016a80397db51fed954262b712799.mid,81,1927,0,0,0,472,0,567,0,0,0,0,0,0,0,0,0,861,-,-
f172ce79d5a695057ff942ccab56b9e4.mid,81,0,0,0,907,303,0,0,0,0,0,482,353,0,0,0,0,1360,-,-
2cda565985b98222d71d342d77a2c041.mid,81,2078,0,612,1020,968,0,411,0,0,0,0,0,0,0,0,0,1988,-,-
b399a1fd513270575562c310cd03feeb.mid,81,0,0,470,2168,1035,0,246,0,0,476,0,0,0,0,0,0,2073,-,-
16787a6448bb8f41dad5261f5dd4f4b0.mid,81,2149,0,0,943,1118,0,282,1069,0,0,0,0,0,0,0,0,1616,Pop_Rock,-
3ee1fa554446457ad3c52d62a18aa683.mid,81,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
23c905926a7685806b72b2cf3677828b.mid,81,0,0,578,4445,670,0,0,0,0,0,0,0,0,0,122,0,1991,-,-
c6528b6b8632befa529c6c4e6bbb0d88.mid,81,0,0,1174,1840,1008,0,0,0,0,0,0,0,0,0,0,0,1790,-,-
f6c10afd74f852696c4850fcd191d891.mid,81,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
59fb479e862cbfb892c339c5b2204929.mid,81,0,0,0,0,1093,0,2690,0,0,0,0,0,0,0,0,0,1714,-,-
ad677535cd12943873f0f1afcdbde598.mid,81,1807,0,0,0,561,0,242,0,694,0,0,0,0,0,0,0,1264,-,-
2b3dbeb38984fda5f546c6843cfced62.mid,81,1927,0,0,0,472,0,0,0,0,0,0,567,0,0,0,0,861,-,-
83074d0aaa26672e7c00bf01b1f58c21.mid,81,0,0,0,2651,856,0,476,0,0,0,0,0,823,0,0,0,3085,Pop_Rock,-
abbdf0a7716331b67a53d9a3af9470b4.mid,81,1214,0,0,1132,623,0,773,740,0,0,0,0,0,0,0,0,0,-,-
eefe9adfe1ccd5fce8d48e738df99cf5.mid,81,2056,132,0,0,675,0,579,460,0,0,0,0,0,0,0,0,1197,Electronic,-
e3c57cf84ec8af211b9ea46c9625247a.mid,81,0,0,599,2220,663,0,0,0,439,0,0,0,0,0,0,0,1465,-,-
47f25c3a58a05d1fbc8d08501ee9df09.mid,81,1266,136,0,0,860,88,258,495,0,749,0,0,0,0,0,0,1594,-,-
7d1cddb2ffac961ecc976499280c3729.mid,81,349,0,0,1978,1311,0,968,0,0,828,0,0,93,0,0,0,4395,Pop_Rock,Pop_Contemporary
30b4223c9e36dc2f541ae971b0c269dd.mid,81,1617,0,591,3664,674,0,830,0,0,0,0,0,0,0,0,84,5779,Pop_Rock,Pop_Contemporary
739dfc8727970acc43051565f57a4404.mid,80,274,0,0,1210,430,0,296,0,0,0,0,0,1019,0,0,0,1142,-,-
a2c66197f7382bb3134c7cb39afdedc9.mid,80,605,0,440,0,0,0,0,2795,1021,490,0,0,0,0,0,0,1930,-,-
81b063a62dedcd3e12180bbe553b8e4e.mid,80,506,0,0,1764,376,0,424,0,0,0,0,0,609,0,104,0,3522,Pop_Rock,Rock_Contemporary
57fd42191a42b340cbc987a71668d9cc.mid,80,1190,682,0,1034,605,0,654,0,0,148,0,210,251,0,0,0,2961,-,-
30690d2340eec823a258ccd171f4169c.mid,80,1190,682,0,1034,605,0,654,0,0,148,0,210,251,0,0,0,2961,-,-
bee0c3b34465af1b4cc4e01ad59fece7.mid,80,0,0,0,2909,1042,0,0,0,0,0,0,0,0,0,0,0,2237,-,-
abb26c318102d2ef39e86c6fe6f84890.mid,80,219,0,256,2858,723,0,307,0,498,0,0,0,0,0,0,0,1725,-,-
1a5ff8dfa6ef8318470c8ee238eeb5e6.mid,80,1241,695,0,1049,673,0,656,0,0,148,0,213,261,0,0,0,2973,-,-
99849519c04c6ff88cfe0ce947727b34.mid,80,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
f09756fe2bbfa194868fec06f6feb67c.mid,80,1615,0,0,0,626,372,580,0,529,0,0,0,0,0,0,0,1518,-,-
bb625065c2c6cfd552b0a314b779d0d6.mid,80,1159,0,0,0,491,0,685,0,0,0,0,0,0,0,0,0,1712,-,-
d7fe7df6e06140070aefa3d0486790b8.mid,80,670,0,0,623,1201,0,0,0,0,0,0,0,0,0,0,0,2939,-,-
a2f87aa39653069042d1eb9a9918ca70.mid,80,2194,0,0,1215,1257,0,1732,0,0,0,798,0,0,0,0,0,1975,-,-
94a127cfaa454e6796ea2891db51a3cf.mid,80,552,1794,0,2645,555,82,624,371,232,211,0,300,0,0,0,0,1628,-,-
5b8fd10f62299421799ac70bdf5077b2.mid,80,2092,0,502,2414,709,0,507,0,864,0,0,0,0,0,0,0,3469,-,-
50ea44064d83446db3e8d50e59be5335.mid,80,0,0,1351,1333,1266,0,0,141,0,0,0,0,557,114,0,0,3244,-,-
8ba36152d6be5c186bab7ec4502e837c.mid,80,0,0,0,1340,520,0,517,0,0,0,0,0,0,0,0,0,2535,-,-
84d08f3697517c922bef7dae02860023.mid,80,0,0,0,0,0,0,4172,1196,1669,1053,0,0,0,0,0,0,0,-,-
46b1a029f556544ec0df0b326835e317.mid,80,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,Pop_Rock,-
